"","CoD1","CoD2","CoD3","CoN1","CoN2","CoN3","FeD1","FeD2","FeD3","FeN1","FeN2","FeN3","PhD1","PhD2","PhD3","PhN1","PhN2","PhN3","ReD1","ReD2","ReD3","ReN1","ReN2","ReN3"
"2914",0,1.00087060751304,3.08096000633185,1.80468165190421,5.6955958302342,8.00190420832888,6.92996548628302,4.6370586970528,0,0.99750094168327,0,2.24249269622089,1.99343651953294,4.50327141590192,0.512598899406855,0,1.74673569747675,9.09135827149428,0,1.17736913206267,2.84720713826376,2.14113516420735,0,1.98019466060808
"2915",2406.05601606477,1814.57841142115,2008.78592412837,1138.75412235156,961.606429337873,1029.57834147165,1763.67621625903,605.13615996539,1707.0151370988,1040.39348217565,803.334890386767,1098.82142114824,1918.35041063054,1238.80902768357,2270.81312437237,1145.81003489481,1050.37039941602,836.404960977474,826.238057586038,634.013277615746,969.474030578811,591.667017042632,1009.00263979368,932.671685146404
"2916",257.466221416021,281.244640711165,278.826880573033,94.7457867249711,96.8251291139813,81.797243018473,190.574050872783,229.534405504114,194.017672611429,107.730101701793,107.663438917814,98.6696786337191,169.4421041603,261.189742122312,274.240411182667,121.081149404902,154.877231842939,154.553090615403,169.95935604112,270.206215808382,192.186481832804,117.048722310002,94.5371842689573,114.851290315268
"2917",603.792466152617,367.319512957287,426.712960876962,1161.31264300036,1478.95638391748,1241.18425275857,914.755444189358,460.22807568249,723.31149877068,1542.13645584234,1499.00634185572,1416.13413766349,377.423981031571,435.589162410877,460.313811667356,945.707503773026,1156.9212769621,992.473277971459,545.216152052701,374.403383995928,469.789177813521,1225.44302564801,952.643933787185,1232.67117622853
"2918",2987.06386085313,1738.51224525016,2128.94336437531,92.9411050730669,62.6515541325762,78.2408411481046,2415.09297196963,804.529683938661,1257.71105315655,61.8450583843628,84.8884806851997,58.3048101017431,2300.42574354102,1598.66135264518,2104.21848206514,210.298838440093,150.801515215493,171.220580779809,2763.10161009425,1149.70095745919,2955.40100951779,206.262687485308,78.1749792993301,98.0196357000998
"2919",175.441584504723,134.116661406748,138.643200284933,165.128371149235,156.62888533144,134.254170606407,388.078067231849,257.35675768643,202.52721965579,118.702612060309,143.896327015156,169.308198564677,156.152527363414,132.232424303302,164.031647810194,127.453841478844,89.0835205713143,134.855147693832,272.608076026351,253.134363393473,310.34557807075,135.605227066466,164.22805728774,162.375962169862
"2920",10644.9751013775,6055.26717545391,8115.2486566781,7139.32061493306,5528.52501921399,7191.04458188489,14261.8689707705,6181.19924317138,8715.47808283447,8075.76762386776,5817.96660305881,6282.34328846282,7072.71277130289,9928.0759188216,9810.11773684839,7634.48510458278,3340.34089880804,2950.90337228919,14078.0195310892,5153.93337560432,9923.94048041835,4152.37479511946,6465.49499336863,7144.54233547394
"2921",113.923106821248,149.129720519443,115.536000237445,81.2106743356895,114.86118257639,96.0228504999466,93.5545340648207,153.022937002742,170.190940887219,146.632638427441,142.861101640946,154.731996039241,119.606191171977,86.3809335232096,75.3520382128077,59.9033054950569,31.4412425545815,40.1534990324331,104.331485886628,191.911168526215,158.019996173639,82.0768479612819,90.9011387201513,141.583918233478
"2922",2255.67751506072,1358.1814143952,1637.53024336538,1278.61695037413,1323.27676455774,1262.52266398078,2976.42017635856,2046.10215007455,1872.10034975941,1481.28889839966,1834.41936309968,1326.43442981466,1887.11990515785,3617.76450021139,3771.19010293623,1757.58847399326,2145.57368173394,2191.77495661941,2145.52652428146,1888.50008782852,1921.86481832804,1717.9041134157,2296.16276407102,1615.83884305619
"2923",40871.0538031911,9777.50496479492,22464.8198861687,3719.44888457458,3439.19061548975,3471.93732594714,47352.4541677719,8214.54948182903,19868.0904391739,3554.09585521749,3466.96977822846,3350.28408815401,5985.62538931759,7898.32867518144,6113.76707322556,3958.71631633291,3955.19186431986,4557.04333358651,9235.01926686798,5625.46971299542,11059.9761285856,2603.62035967614,3156.69354395512,3042.56909602431
"2924",41620.6678460749,69173.170297049,44299.5834510426,39206.708887619,48216.0665008476,44426.5721646419,77854.6972556466,106170.095927721,93557.3640245219,109775.976133186,95175.515228722,110330.640654068,16912.3154317175,26107.9207278467,15675.786942761,12091.545941098,11041.698588983,10069.4368988692,70785.5476422743,90132.9052204914,76080.221941546,45403.4848687383,55813.2991741729,75412.7433572677
"2925",4.55692427284994,5.00435303756522,6.16192001266371,7.21872660761685,18.985319434114,5.33460280555259,6.92996548628302,5.796323371316,5.10572822661656,8.97750847514943,9.31702836788777,6.72747808866267,3.32239419922157,4.91265972643846,15.8905658816125,15.2944609774613,6.986942789907,15.909876975115,13.4621272111778,3.532107396188,11.3888285530551,9.99196409963431,13.3321670122889,5.94058398182423
"2926",5545.77684005837,5120.45402803673,5833.79777198937,3705.9137721853,3233.19989962961,3695.99064378035,8066.47982603343,5675.75984519263,5849.46263829371,2395.99726192322,1887.21585718438,1972.27232632627,4290.53986887474,3614.89878203764,4596.47433098127,8875.88552058673,4657.37961470551,4922.97050401416,7877.02718444042,3814.08730331701,5472.33211974295,5184.4019442674,2893.08024166668,2570.29266946928
"2927",380.50317678297,205.178474540174,300.393600617356,344.694195513704,287.627589426827,352.083785166471,190.574050872783,151.863672328479,151.469937389625,337.155318288945,339.553922740799,349.828860610459,253.166437980684,225.572959105633,242.459279419442,375.988832362591,403.49594611713,356.078198966859,124.524676703395,178.371423507494,186.492067556276,344.722761437384,590.857401680983,430.692338682257
"2928",1164.29415171316,969.843618680139,1107.6051222763,136.253464718768,146.186959642678,149.368878555472,848.92077206967,515.872780047124,628.004571873837,122.692615827042,189.446243480385,126.70083733648,497.694651043392,2064.13586172523,2094.47910297641,481.775520790032,504.806616570781,497.751865364312,304.580628152898,511.566887881228,466.941970675257,309.037175367261,235.130945489458,140.593820903173
"2929",166.327735959023,590.513658432695,281.907840579365,347.401217991561,1350.80547773721,1426.11715001772,169.784154413934,164.615583745374,139.556571527519,98.7525932266438,91.0998329304582,98.6696786337191,4858.66927694163,6268.14442262494,13370.117093229,9886.59448351396,12544.4735340455,27952.1386188985,304.580628152898,173.073262413212,169.408824726694,1845.65851154674,99.9912525921664,510.890222436884
